date;time;sale_point_number;operation_number;sum_operation
01.12.2018;13:00;office15;1315;67069.29
28.04.2018;14:00;office8;1316;38909.22
06.08.2018;00:00;office11;1317;99382.32
07.11.2018;02:00;office8;1318;30358.4
21.03.2018;10:00;office9;1319;84094.45
22.08.2018;05:00;office5;1320;95588.23
14.04.2018;02:00;office14;1321;63991.48
27.06.2018;16:00;office5;1322;25010.29
11.12.2018;08:00;office6;1323;37085.45
09.01.2018;20:00;office7;1324;87020.38
01.09.2018;07:00;office4;1325;74696.24
16.02.2018;23:00;office7;1326;95318.43
16.11.2018;01:00;office7;1327;11598.33
30.11.2018;21:00;office8;1328;42540.12
28.07.2018;10:00;office13;1329;29444.35
16.04.2018;11:00;office4;1330;36162.47
12.11.2018;12:00;office11;1331;97552.26
31.07.2018;21:00;office14;1332;49682.32
29.06.2018;06:00;office11;1333;88036.18
09.07.2018;18:00;office5;1334;88104.22
07.04.2018;18:00;office2;1335;18627.12
25.04.2018;04:00;office15;1336;75341.29
27.08.2018;02:00;office14;1337;37691.26
18.03.2018;18:00;office11;1338;82012.22
06.05.2018;02:00;office8;1339;27504.28
19.10.2018;09:00;office11;1340;40002.35
03.08.2018;12:00;office10;1341;21792.24
27.05.2018;14:00;office2;1342;21700.16
10.09.2018;14:00;office14;1343;11906.45
10.03.2018;12:00;office4;1344;93033.17
13.10.2018;11:00;office15;1345;78774.43
19.07.2018;20:00;office7;1346;77370.25
06.04.2018;03:00;office9;1347;97534.36
19.09.2018;01:00;office5;1348;59793.38
12.01.2018;03:00;office16;1349;62194.22
14.05.2018;17:00;office7;1350;99256.3
10.10.2018;20:00;office16;1351;76247.13
30.09.2018;20:00;office8;1352;65235.34
08.02.2018;05:00;office1;1353;66607.23
09.06.2018;04:00;office1;1354;93974.48
27.03.2018;16:00;office13;1355;93519.26
19.10.2018;23:00;office4;1356;37608.16
09.08.2018;04:00;office6;1357;59553.28
13.07.2018;07:00;office10;1358;55932.28
29.05.2018;15:00;office1;1359;42306.13
02.10.2018;22:00;office2;1360;85175.46
14.05.2018;01:00;office2;1361;26870.39
15.05.2018;02:00;office13;1362;80532.38
10.12.2018;17:00;office3;1363;68392.36
12.12.2018;12:00;office15;1364;23127.37
05.04.2018;01:00;office9;1365;71466.21
15.06.2018;23:00;office3;1366;80098.48
14.05.2018;08:00;office3;1367;27223.17
24.01.2018;19:00;office8;1368;42363.34
19.04.2018;02:00;office10;1369;78817.39
09.11.2018;07:00;office13;1370;64665.45
07.12.2018;17:00;office14;1371;66097.38
13.08.2018;07:00;office4;1372;49483.29
18.09.2018;09:00;office8;1373;40269.29
05.03.2018;11:00;office5;1374;75046.35
09.01.2018;06:00;office6;1375;62107.46
29.10.2018;03:00;office8;1376;43993.19
16.07.2018;22:00;office2;1377;11904.27
01.02.2018;12:00;office7;1378;78807.43
11.01.2018;23:00;office4;1379;76656.16
10.07.2018;20:00;office1;1380;61171.27
08.05.2018;22:00;office6;1381;51437.34
16.05.2018;04:00;office10;1382;73759.47
04.08.2018;04:00;office12;1383;24256.28
12.12.2018;17:00;office3;1384;51629.12
28.05.2018;01:00;office2;1385;80164.33
01.05.2018;03:00;office13;1386;65391.16
14.11.2018;20:00;office8;1387;50452.43
24.02.2018;17:00;office8;1388;80922.13
22.09.2018;18:00;office11;1389;51606.39
25.09.2018;10:00;office1;1390;67392.44
04.09.2018;10:00;office4;1391;53328.24
22.02.2018;21:00;office1;1392;99200.43
24.11.2018;10:00;office6;1393;22957.12
06.02.2018;19:00;office14;1394;54760.21
07.05.2018;19:00;office5;1395;84170.14
29.03.2018;17:00;office11;1396;83928.26
18.04.2018;20:00;office8;1397;84908.29
22.05.2018;23:00;office5;1398;19242.35
12.02.2018;18:00;office9;1399;92389.5
18.12.2018;15:00;office7;1400;16192.48
26.11.2018;02:00;office12;1401;62594.36
04.09.2018;23:00;office7;1402;60177.35
31.12.2019;04:00;office3;1403;13398.12
18.09.2018;21:00;office9;1404;80373.41
15.05.2018;07:00;office6;1405;46824.17
17.12.2018;20:00;office3;1406;36468.29
08.09.2018;03:00;office8;1407;22333.26
18.07.2018;02:00;office1;1408;14716.16
30.04.2018;11:00;office14;1409;22480.29
03.04.2018;23:00;office15;1410;73683.44
02.03.2018;15:00;office6;1411;49547.13
05.03.2018;04:00;office11;1412;25369.37
01.10.2018;10:00;office1;1413;10116.3
04.12.2018;02:00;office1;1414;58025.21
10.04.2018;16:00;office4;1415;19025.26
18.10.2018;05:00;office9;1416;17431.48
04.10.2018;13:00;office15;1417;74218.28
25.11.2018;04:00;office16;1418;26022.22
18.11.2018;22:00;office2;1419;47489.26
30.11.2018;02:00;office1;1420;28025.43
29.09.2018;00:00;office7;1421;67669.17
31.01.2018;17:00;office15;1422;25883.34
04.11.2018;10:00;office5;1423;85125.19
23.05.2018;11:00;office15;1424;45740.48
07.11.2018;02:00;office9;1425;65116.26
03.11.2018;15:00;office8;1426;36184.2
19.07.2018;02:00;office14;1427;92937.34
28.08.2018;13:00;office5;1428;89483.38
06.12.2018;09:00;office4;1429;83704.46
15.02.2018;18:00;office2;1430;14049.17
17.05.2018;16:00;office3;1431;62888.47
24.08.2018;03:00;office10;1432;83661.31
19.11.2018;19:00;office13;1433;36118.36
12.08.2018;01:00;office13;1434;63878.42
29.05.2018;19:00;office9;1435;23314.2
11.12.2018;00:00;office13;1436;78549.45
23.09.2018;13:00;office1;1437;36847.36
21.10.2018;08:00;office11;1438;54256.48
08.02.2018;05:00;office8;1439;69599.15
28.02.2018;15:00;office5;1440;88139.21
06.02.2018;16:00;office13;1441;25543.48
18.03.2018;04:00;office14;1442;37846.5
30.11.2018;20:00;office8;1443;93801.36
08.02.2018;04:00;office16;1444;18512.28
13.02.2018;07:00;office15;1445;91283.27
03.05.2018;02:00;office14;1446;62123.47
26.08.2018;01:00;office12;1447;25187.39
24.09.2018;08:00;office3;1448;89004.13
31.12.2019;03:00;office16;1449;80248.45
19.01.2018;16:00;office11;1450;55771.14
01.07.2018;12:00;office16;1451;69634.41
10.07.2018;09:00;office12;1452;71725.12
01.11.2018;07:00;office10;1453;83385.34
17.12.2018;17:00;office8;1454;52301.13
13.01.2018;06:00;office3;1455;41048.46
05.06.2018;15:00;office10;1456;62830.34
18.01.2018;20:00;office15;1457;46513.12
23.07.2018;06:00;office1;1458;78151.28
24.10.2018;21:00;office2;1459;99661.17
08.06.2018;00:00;office15;1460;23938.49
24.01.2018;14:00;office7;1461;84892.34
20.03.2018;00:00;office1;1462;29091.5
31.01.2018;12:00;office5;1463;99521.32
22.07.2018;05:00;office14;1464;90601.43
13.12.2018;05:00;office7;1465;92159.32
16.05.2018;15:00;office10;1466;62215.28
18.02.2018;00:00;office5;1467;19335.44
23.10.2018;19:00;office10;1468;30010.27
05.03.2018;05:00;office12;1469;47977.5
26.10.2018;22:00;office4;1470;37735.43
21.02.2018;20:00;office10;1471;14190.42
16.02.2018;11:00;office11;1472;35048.5
29.08.2018;14:00;office14;1473;25064.25
18.08.2018;12:00;office10;1474;76882.19
20.05.2018;05:00;office13;1475;79127.39
03.08.2018;10:00;office12;1476;17720.17
20.08.2018;05:00;office5;1477;14217.35
05.09.2018;05:00;office6;1478;93621.3
09.08.2018;15:00;office12;1479;21018.35
19.07.2018;10:00;office3;1480;27024.41
05.02.2018;09:00;office1;1481;78858.4
18.11.2018;06:00;office16;1482;55558.12
14.05.2018;15:00;office14;1483;46417.48
22.07.2018;23:00;office14;1484;23345.36
01.04.2018;15:00;office13;1485;90816.31
22.12.2018;05:00;office9;1486;24916.22
26.09.2018;15:00;office12;1487;18867.21
17.11.2018;19:00;office2;1488;97740.31
06.07.2018;14:00;office8;1489;25943.18
28.09.2018;07:00;office6;1490;18967.42
28.01.2018;05:00;office2;1491;67389.27
05.08.2018;10:00;office14;1492;87129.14
04.02.2018;20:00;office11;1493;57675.25
03.08.2018;00:00;office8;1494;58963.43
12.11.2018;20:00;office13;1495;58460.35
10.09.2018;06:00;office6;1496;64616.34
03.12.2018;23:00;office8;1497;37883.41
01.02.2018;07:00;office13;1498;33627.48
04.08.2018;17:00;office13;1499;56666.43
02.01.2018;21:00;office14;1500;90038.48
03.09.2018;13:00;office15;1501;89832.41
05.03.2018;15:00;office13;1502;51453.28
17.03.2018;15:00;office5;1503;42707.3
05.11.2018;14:00;office3;1504;79207.25
28.02.2018;13:00;office12;1505;36613.24
18.05.2018;15:00;office15;1506;47425.15
08.10.2018;04:00;office11;1507;71944.39
02.06.2018;15:00;office5;1508;50918.49
21.11.2018;03:00;office13;1509;56205.45
10.07.2018;10:00;office15;1510;23705.31
04.04.2018;18:00;office8;1511;33088.23
28.08.2018;18:00;office14;1512;63960.49
03.05.2018;16:00;office8;1513;52994.5
31.08.2018;16:00;office12;1514;99293.3
17.06.2018;22:00;office11;1515;58514.3
27.07.2018;04:00;office5;1516;95752.41
25.01.2018;07:00;office2;1517;21183.15
03.09.2018;03:00;office16;1518;87421.19
04.08.2018;12:00;office8;1519;26595.29
05.11.2018;21:00;office7;1520;35739.14
11.12.2018;02:00;office12;1521;79252.28
09.07.2018;03:00;office11;1522;24529.44
26.01.2018;10:00;office15;1523;14622.39
23.02.2018;11:00;office7;1524;77165.4
25.01.2018;03:00;office7;1525;37131.47
02.03.2018;03:00;office12;1526;47190.49
14.02.2018;09:00;office14;1527;89120.14
14.11.2018;22:00;office3;1528;55557.13
22.10.2018;19:00;office9;1529;71077.24
05.05.2018;10:00;office14;1530;21615.31
22.07.2018;15:00;office2;1531;10780.14
11.12.2018;13:00;office13;1532;97931.41
17.02.2018;22:00;office9;1533;89974.17
30.11.2018;02:00;office6;1534;95588.43
07.03.2018;23:00;office13;1535;37323.18
14.09.2018;23:00;office5;1536;28482.42
20.04.2018;04:00;office15;1537;22422.22
14.09.2018;20:00;office3;1538;61947.26
02.05.2018;07:00;office2;1539;32993.23
04.03.2018;11:00;office4;1540;23719.24
25.04.2018;02:00;office14;1541;50314.2
09.05.2018;11:00;office15;1542;99521.26
02.11.2018;01:00;office9;1543;65633.42
03.10.2018;02:00;office8;1544;15634.36
25.03.2018;00:00;office11;1545;85039.5
11.06.2018;12:00;office8;1546;50578.42
28.03.2018;11:00;office5;1547;46972.39
01.04.2018;23:00;office10;1548;49813.35
16.11.2018;17:00;office13;1549;73407.15
04.03.2018;12:00;office1;1550;30850.34
18.10.2018;23:00;office2;1551;13478.44
16.07.2018;14:00;office5;1552;83600.19
09.09.2018;21:00;office11;1553;50589.39
09.10.2018;18:00;office6;1554;97380.33
12.06.2018;19:00;office6;1555;66582.44
12.05.2018;02:00;office9;1556;49905.43
26.12.2018;18:00;office9;1557;74152.22
16.02.2018;09:00;office1;1558;30289.22
26.01.2018;02:00;office12;1559;75048.39
11.09.2018;05:00;office7;1560;79671.36
21.07.2018;15:00;office4;1561;29390.4
09.10.2018;23:00;office12;1562;75515.36
30.12.2018;10:00;office7;1563;89663.37
17.12.2018;04:00;office10;1564;37547.37
27.09.2018;16:00;office8;1565;34816.41
16.06.2018;17:00;office4;1566;51732.43
20.12.2018;20:00;office5;1567;18291.39
30.06.2018;00:00;office11;1568;39648.29
27.02.2018;05:00;office16;1569;83730.32
08.01.2018;13:00;office6;1570;21029.15
12.02.2018;15:00;office5;1571;13313.39
27.03.2018;06:00;office7;1572;10615.19
17.10.2018;02:00;office13;1573;76001.17
26.08.2018;22:00;office11;1574;59746.34
10.12.2018;21:00;office16;1575;15955.3
24.08.2018;07:00;office4;1576;57962.47
15.12.2018;00:00;office2;1577;49704.4
20.01.2018;19:00;office8;1578;95645.26
29.12.2018;20:00;office4;1579;49091.3
24.10.2018;10:00;office3;1580;68378.41
03.11.2018;03:00;office5;1581;38014.37
31.05.2018;08:00;office2;1582;41737.21
29.11.2018;22:00;office16;1583;65724.12
05.12.2018;13:00;office8;1584;26331.31
03.11.2018;18:00;office5;1585;34788.16
09.05.2018;12:00;office9;1586;49433.44
13.01.2018;02:00;office8;1587;11625.27
03.12.2018;16:00;office2;1588;32295.27
21.01.2018;18:00;office15;1589;49258.42
20.01.2018;01:00;office16;1590;27425.2
09.01.2018;01:00;office2;1591;21905.22
20.12.2018;10:00;office4;1592;18273.5
18.09.2018;12:00;office6;1593;66241.37
17.06.2018;08:00;office3;1594;84727.32
05.06.2018;09:00;office6;1595;42473.14
19.09.2018;09:00;office1;1596;91729.44
26.02.2018;10:00;office4;1597;65049.29
27.09.2018;02:00;office5;1598;92345.14
23.10.2018;13:00;office16;1599;63310.5
18.03.2018;15:00;office9;1600;79620.25
26.06.2018;14:00;office12;1601;96592.19
15.03.2018;16:00;office9;1602;27823.21
16.07.2018;11:00;office10;1603;91959.27
01.07.2018;07:00;office5;1604;80900.39
05.07.2018;11:00;office16;1605;27415.16
21.08.2018;12:00;office14;1606;36192.36
08.01.2018;14:00;office8;1607;23906.18
12.12.2018;04:00;office8;1608;79258.13
19.11.2018;09:00;office16;1609;11026.37
02.11.2018;05:00;office7;1610;29307.3
28.11.2018;02:00;office14;1611;28816.16
09.04.2018;11:00;office5;1612;81782.38
29.07.2018;13:00;office7;1613;13661.31
26.03.2018;15:00;office9;1614;25205.49
23.12.2018;18:00;office13;1615;48230.26
18.11.2018;04:00;office14;1616;30792.48
28.07.2018;15:00;office3;1617;66605.32
04.02.2018;08:00;office2;1618;90724.28
26.04.2018;05:00;office2;1619;43260.45
19.04.2018;04:00;office4;1620;21302.21
05.06.2018;19:00;office1;1621;13068.48
16.04.2018;13:00;office11;1622;32457.37
18.05.2018;20:00;office2;1623;99736.17
11.03.2018;22:00;office2;1624;42433.49
10.12.2018;17:00;office16;1625;19956.37
29.06.2018;11:00;office16;1626;48324.27
18.05.2018;21:00;office9;1627;32100.29
13.04.2018;14:00;office7;1628;22519.15
01.03.2018;05:00;office12;1629;46651.13
10.08.2018;22:00;office6;1630;86849.27
11.06.2018;20:00;office7;1631;90776.13
05.05.2018;04:00;office3;1632;90153.47
13.05.2018;15:00;office4;1633;52424.4
01.09.2018;06:00;office6;1634;10006.24
26.06.2018;05:00;office16;1635;60591.12
20.09.2018;15:00;office6;1636;19967.13
26.11.2018;12:00;office7;1637;94754.24
11.12.2018;20:00;office7;1638;90765.5
16.07.2018;11:00;office15;1639;26319.5
10.05.2018;08:00;office8;1640;35585.43
30.01.2018;03:00;office13;1641;66001.14
27.05.2018;01:00;office10;1642;87790.19
30.04.2018;20:00;office5;1643;82088.34
01.04.2018;18:00;office15;1644;12141.16
02.10.2018;01:00;office6;1645;32215.35
18.03.2018;00:00;office3;1646;82157.14
22.05.2018;19:00;office14;1647;69992.28
11.01.2018;01:00;office2;1648;54449.39
20.11.2018;14:00;office3;1649;94261.21
02.01.2018;23:00;office1;1650;82452.38
19.08.2018;04:00;office14;1651;76454.36
11.04.2018;08:00;office14;1652;27363.46
01.03.2018;05:00;office8;1653;29376.26
07.05.2018;19:00;office15;1654;25391.48
12.11.2018;20:00;office4;1655;39985.27
01.12.2018;09:00;office14;1656;32379.32
02.11.2018;07:00;office14;1657;29571.21
26.01.2018;17:00;office10;1658;58752.17
04.02.2018;06:00;office8;1659;52447.24
15.03.2018;09:00;office11;1660;35265.32
24.02.2018;09:00;office8;1661;86426.29
02.03.2018;13:00;office9;1662;10769.48
10.06.2018;07:00;office8;1663;77766.19
18.04.2018;17:00;office8;1664;49182.12
06.11.2018;18:00;office12;1665;86249.14
18.05.2018;06:00;office14;1666;14352.39
09.02.2018;19:00;office3;1667;23013.25
28.06.2018;06:00;office14;1668;85131.41
04.05.2018;22:00;office5;1669;30761.31
11.11.2018;08:00;office4;1670;36739.5
11.01.2018;21:00;office2;1671;17454.34
14.06.2018;02:00;office15;1672;24668.44
15.05.2018;22:00;office10;1673;80406.46
29.11.2018;09:00;office11;1674;26070.23
16.11.2018;04:00;office6;1675;86916.21
07.10.2018;01:00;office4;1676;29392.12
06.07.2018;21:00;office12;1677;55592.38
18.04.2018;12:00;office6;1678;12053.12
31.07.2018;08:00;office5;1679;65093.12
05.12.2018;13:00;office10;1680;16747.3
30.10.2018;12:00;office8;1681;58574.38
22.12.2018;09:00;office12;1682;35404.18
20.07.2018;01:00;office14;1683;39324.3
05.06.2018;18:00;office14;1684;42783.3
07.12.2018;07:00;office1;1685;95507.3
05.05.2018;03:00;office15;1686;84327.14
11.05.2018;08:00;office1;1687;47887.22
04.11.2018;18:00;office5;1688;31446.24
23.06.2018;06:00;office14;1689;84287.14
07.05.2018;17:00;office16;1690;63242.15
12.08.2018;20:00;office16;1691;22152.2
09.10.2018;03:00;office15;1692;10008.44
22.07.2018;06:00;office3;1693;42269.18
28.08.2018;22:00;office13;1694;41937.29
20.07.2018;07:00;office15;1695;84671.17
13.06.2018;12:00;office2;1696;76054.19
21.12.2018;13:00;office10;1697;35862.36
24.10.2018;01:00;office11;1698;69430.35
16.04.2018;22:00;office11;1699;48584.5
13.10.2018;04:00;office14;1700;37451.48
15.10.2018;09:00;office3;1701;83673.23
29.08.2018;06:00;office2;1702;24559.38
18.05.2018;12:00;office10;1703;53116.18
12.09.2018;03:00;office3;1704;40491.34
10.11.2018;01:00;office16;1705;43183.27
22.06.2018;03:00;office13;1706;39108.38
04.03.2018;00:00;office15;1707;59471.18
20.05.2018;22:00;office1;1708;43779.23
05.04.2018;02:00;office5;1709;79451.35
30.01.2018;19:00;office2;1710;60429.27
19.07.2018;10:00;office9;1711;18638.42
31.05.2018;07:00;office11;1712;79262.2
19.02.2018;04:00;office2;1713;46829.23
19.09.2018;22:00;office13;1714;83961.16
23.07.2018;10:00;office8;1715;29985.45
22.01.2018;19:00;office13;1716;55934.5
12.05.2018;11:00;office3;1717;46777.21
02.03.2018;07:00;office11;1718;35318.14
30.11.2018;02:00;office6;1719;19792.41
12.05.2018;03:00;office7;1720;85591.17
15.06.2018;14:00;office2;1721;39161.18
12.02.2018;21:00;office3;1722;86983.39
27.03.2018;07:00;office2;1723;42411.13
12.07.2018;11:00;office4;1724;65060.49
08.11.2018;03:00;office3;1725;69239.15
17.07.2018;02:00;office9;1726;69943.44
13.11.2018;03:00;office13;1727;82012.43
29.01.2018;22:00;office9;1728;11694.36
25.06.2018;01:00;office15;1729;39972.41
04.03.2018;23:00;office9;1730;29211.44
06.10.2018;22:00;office6;1731;81644.49
16.03.2018;08:00;office8;1732;77237.35
22.01.2018;05:00;office2;1733;82760.37
02.04.2018;15:00;office10;1734;64486.13
01.12.2018;00:00;office7;1735;90349.22
30.10.2018;02:00;office8;1736;46888.23
31.08.2018;21:00;office14;1737;43004.48
18.10.2018;07:00;office15;1738;79293.22
08.01.2018;09:00;office7;1739;43631.49
20.09.2018;10:00;office14;1740;54124.35
11.08.2018;08:00;office13;1741;40994.24
09.11.2018;21:00;office10;1742;92827.47
21.09.2018;09:00;office4;1743;88706.4
28.08.2018;17:00;office7;1744;96743.38
24.05.2018;20:00;office4;1745;41158.17
30.11.2018;13:00;office4;1746;23136.34
08.02.2018;08:00;office12;1747;37705.46
13.02.2018;19:00;office11;1748;49543.39
28.06.2018;23:00;office5;1749;45474.45
17.04.2018;21:00;office9;1750;76335.47
22.05.2018;00:00;office11;1751;65027.14
21.12.2018;18:00;office13;1752;37438.22
13.08.2018;15:00;office1;1753;34677.23
20.05.2018;11:00;office10;1754;23144.37
08.01.2018;22:00;office6;1755;68677.49
22.06.2018;03:00;office3;1756;57425.37
02.10.2018;09:00;office9;1757;40771.27
07.04.2018;09:00;office2;1758;62024.41
14.02.2018;21:00;office15;1759;95602.29
02.08.2018;15:00;office12;1760;64796.47
31.08.2018;22:00;office5;1761;37895.13
20.02.2018;00:00;office10;1762;35885.34
13.08.2018;10:00;office2;1763;76105.42
25.08.2018;11:00;office5;1764;55551.28
13.08.2018;09:00;office1;1765;72016.38
17.09.2018;10:00;office5;1766;41867.15
24.10.2018;01:00;office14;1767;22725.28
28.07.2018;17:00;office9;1768;32680.34
05.01.2018;02:00;office15;1769;50847.33
27.06.2018;15:00;office16;1770;59270.12
27.07.2018;22:00;office11;1771;16752.22
28.06.2018;21:00;office10;1772;29570.14
05.07.2018;15:00;office14;1773;43199.42
18.06.2018;17:00;office14;1774;40514.46
02.02.2018;21:00;office6;1775;80470.21
08.02.2018;17:00;office15;1776;76311.47
27.09.2018;21:00;office4;1777;12942.17
02.04.2018;16:00;office5;1778;92900.27
24.07.2018;11:00;office2;1779;40286.45
10.01.2018;01:00;office5;1780;74361.39
14.01.2018;19:00;office9;1781;95417.15
25.11.2018;14:00;office14;1782;35953.34
19.04.2018;03:00;office10;1783;23756.13
18.01.2018;00:00;office5;1784;55908.25
04.08.2018;16:00;office11;1785;62114.38
16.08.2018;12:00;office2;1786;37011.13
12.02.2018;10:00;office2;1787;80068.13
11.08.2018;01:00;office11;1788;27764.25
18.11.2018;08:00;office2;1789;33376.19
27.01.2018;11:00;office11;1790;82623.37
22.10.2018;19:00;office7;1791;94108.5
26.02.2018;06:00;office12;1792;91460.48
26.01.2018;19:00;office12;1793;67167.4
21.02.2018;04:00;office9;1794;34630.28
13.07.2018;19:00;office1;1795;23493.26
21.11.2018;05:00;office7;1796;80248.49
01.11.2018;06:00;office12;1797;85175.45
03.10.2018;09:00;office14;1798;79688.47
06.08.2018;22:00;office13;1799;89939.29
09.09.2018;22:00;office3;1800;55373.13
26.12.2018;08:00;office2;1801;47941.4
04.11.2018;01:00;office1;1802;98007.18
06.03.2018;01:00;office13;1803;50174.36
15.04.2018;15:00;office6;1804;76899.49
21.03.2018;14:00;office8;1805;51435.15
11.08.2018;00:00;office13;1806;94951.42
03.01.2018;21:00;office6;1807;49320.31
14.12.2018;16:00;office11;1808;20309.27
03.07.2018;07:00;office13;1809;30877.16
17.04.2018;21:00;office4;1810;66179.24
12.03.2018;03:00;office10;1811;84895.36
11.07.2018;22:00;office4;1812;97982.29
20.12.2018;09:00;office4;1813;51678.43
13.12.2018;18:00;office1;1814;27853.43
29.01.2018;18:00;office16;1815;78516.16
25.10.2018;04:00;office1;1816;10154.31
26.05.2018;10:00;office8;1817;53003.4
03.01.2018;23:00;office14;1818;56756.24
26.05.2018;10:00;office16;1819;81824.47
30.11.2018;06:00;office10;1820;59868.38
22.08.2018;08:00;office1;1821;77321.42
02.06.2018;00:00;office7;1822;59171.13
13.04.2018;13:00;office10;1823;13043.43
02.07.2018;13:00;office10;1824;61697.33
08.02.2018;18:00;office11;1825;93981.38
29.11.2018;02:00;office6;1826;84409.26
22.08.2018;09:00;office2;1827;58280.25
21.01.2018;06:00;office16;1828;26732.48
10.12.2018;20:00;office10;1829;29502.12
17.02.2018;02:00;office2;1830;14149.29
27.09.2018;08:00;office9;1831;12127.32
29.09.2018;02:00;office8;1832;25965.48
07.10.2018;22:00;office3;1833;78028.24
16.07.2018;06:00;office5;1834;32872.46
28.07.2018;08:00;office8;1835;94455.34
31.08.2018;07:00;office4;1836;53863.22
22.05.2018;22:00;office4;1837;87812.16
29.01.2018;10:00;office3;1838;14666.12
17.01.2018;11:00;office12;1839;45311.28
22.10.2018;21:00;office15;1840;83696.35
02.06.2018;10:00;office14;1841;25262.31
07.04.2018;12:00;office2;1842;62432.42
16.01.2018;23:00;office6;1843;54707.33
02.06.2018;10:00;office1;1844;18401.42
14.10.2018;07:00;office6;1845;34833.48
08.07.2018;16:00;office1;1846;38977.27
08.09.2018;15:00;office12;1847;31973.41
30.01.2018;08:00;office7;1848;29081.42
11.02.2018;21:00;office16;1849;15039.2
02.01.2018;22:00;office11;1850;86603.37
17.07.2018;08:00;office5;1851;91838.49
28.08.2018;02:00;office7;1852;36139.27
20.09.2018;08:00;office4;1853;43765.38
13.05.2018;15:00;office7;1854;71964.3
27.05.2018;13:00;office9;1855;62435.35
12.09.2018;10:00;office12;1856;89603.22
01.06.2018;09:00;office11;1857;70055.3
19.06.2018;19:00;office4;1858;54332.5
02.06.2018;12:00;office6;1859;96034.12
25.06.2018;05:00;office15;1860;85168.27
06.11.2018;02:00;office1;1861;91127.26
15.05.2018;06:00;office9;1862;56478.35
31.10.2018;07:00;office16;1863;29793.35
07.03.2018;13:00;office16;1864;21695.49
17.10.2018;22:00;office1;1865;45194.19
22.02.2018;22:00;office12;1866;27938.12
04.12.2018;11:00;office13;1867;79133.49
01.04.2018;06:00;office2;1868;94912.3
05.04.2018;15:00;office8;1869;19388.46
21.05.2018;22:00;office6;1870;97930.49
01.06.2018;05:00;office1;1871;24893.15
24.10.2018;02:00;office15;1872;28272.3
12.09.2018;21:00;office10;1873;17242.2
12.03.2018;07:00;office9;1874;25547.38
25.04.2018;00:00;office12;1875;51543.42
21.02.2018;21:00;office8;1876;52526.32
25.01.2018;06:00;office13;1877;19936.25
22.08.2018;02:00;office9;1878;73915.14
31.07.2018;00:00;office10;1879;99423.38
03.04.2018;10:00;office10;1880;85183.16
17.02.2018;17:00;office2;1881;31853.35
13.03.2018;07:00;office10;1882;27718.41
17.09.2018;10:00;office9;1883;55980.18
12.12.2018;20:00;office3;1884;97177.19
26.11.2018;01:00;office9;1885;53432.45
03.05.2018;09:00;office15;1886;29627.49
19.11.2018;09:00;office16;1887;61349.39
14.02.2018;21:00;office6;1888;58691.26
02.03.2018;00:00;office1;1889;93813.43
15.01.2018;15:00;office11;1890;24141.37
10.12.2018;03:00;office15;1891;58004.13
08.09.2018;11:00;office1;1892;60700.32
23.10.2018;02:00;office12;1893;18090.19
26.01.2018;12:00;office12;1894;29674.12
02.08.2018;18:00;office16;1895;69294.25
27.09.2018;06:00;office7;1896;13301.49
15.01.2018;06:00;office13;1897;66034.39
06.08.2018;00:00;office8;1898;84461.36
10.06.2018;12:00;office7;1899;29347.3
11.11.2018;20:00;office15;1900;75056.48
01.11.2018;08:00;office1;1901;50499.23
07.01.2018;06:00;office14;1902;11003.17
02.09.2018;11:00;office12;1903;16743.25
28.12.2018;21:00;office7;1904;39331.37
16.11.2018;01:00;office4;1905;31287.46
03.04.2018;12:00;office2;1906;87734.5
15.02.2018;14:00;office14;1907;11126.43
19.06.2018;07:00;office5;1908;90470.12
29.06.2018;06:00;office14;1909;71721.13
16.11.2018;22:00;office13;1910;44239.35
08.06.2018;14:00;office5;1911;94939.2
27.08.2018;18:00;office3;1912;74799.37
29.12.2018;13:00;office8;1913;37322.15
14.05.2018;03:00;office10;1914;81691.48
30.07.2018;01:00;office7;1915;73467.14
11.04.2018;05:00;office9;1916;36943.3
23.05.2018;11:00;office13;1917;94059.35
28.06.2018;05:00;office8;1918;78882.47
10.06.2018;02:00;office6;1919;15874.3
08.03.2018;00:00;office1;1920;41959.48
19.12.2018;01:00;office10;1921;46510.36
25.05.2018;05:00;office10;1922;10463.12
13.08.2018;07:00;office10;1923;50234.28
18.11.2018;16:00;office3;1924;99714.2
23.05.2018;18:00;office9;1925;66643.31
03.10.2018;14:00;office10;1926;59578.49
28.10.2018;10:00;office8;1927;91374.35
16.12.2018;14:00;office4;1928;25734.38
26.12.2018;22:00;office4;1929;27371.19
13.10.2018;06:00;office3;1930;19503.5
05.11.2018;09:00;office6;1931;15493.12
26.04.2018;16:00;office7;1932;16970.38
04.05.2018;10:00;office14;1933;91499.13
01.11.2018;00:00;office6;1934;60071.2
13.10.2018;15:00;office8;1935;92332.46
07.10.2018;07:00;office10;1936;29789.39
21.07.2018;22:00;office11;1937;55386.19
05.05.2018;12:00;office12;1938;47098.42
28.05.2018;08:00;office13;1939;25618.26
28.04.2018;23:00;office15;1940;22677.46
04.04.2018;22:00;office4;1941;23897.23
09.02.2018;05:00;office15;1942;61719.21
25.05.2018;08:00;office12;1943;44838.49
01.05.2018;18:00;office1;1944;61209.47
28.07.2018;02:00;office2;1945;86945.15
13.04.2018;01:00;office15;1946;60673.37
03.10.2018;13:00;office16;1947;71437.44
04.11.2018;05:00;office9;1948;32027.2
12.10.2018;22:00;office3;1949;99599.45
