date;time;sale_point_number;operation_number;sum_operation
13.01.2018;22:00;office7;1315;53397.33
28.09.2018;01:00;office7;1316;17861.34
25.02.2018;19:00;office16;1317;85066.4
31.12.2019;04:00;office14;1318;71309.21
20.11.2018;12:00;office2;1319;52988.17
05.05.2018;01:00;office5;1320;74937.23
03.04.2018;23:00;office8;1321;68184.12
04.03.2018;14:00;office10;1322;66397.12
18.10.2018;09:00;office15;1323;17875.41
06.12.2018;09:00;office9;1324;96002.48
12.08.2018;18:00;office4;1325;91045.18
08.01.2018;20:00;office7;1326;83503.49
02.09.2018;07:00;office12;1327;34354.46
16.09.2018;10:00;office11;1328;28275.47
25.09.2018;03:00;office16;1329;23364.3
19.07.2018;12:00;office10;1330;62987.22
30.12.2018;12:00;office3;1331;22803.32
20.10.2018;18:00;office1;1332;97178.38
10.12.2018;15:00;office13;1333;77250.2
18.08.2018;01:00;office8;1334;20003.36
03.04.2018;03:00;office1;1335;78908.35
16.02.2018;09:00;office3;1336;46418.25
06.07.2018;13:00;office7;1337;95010.27
15.02.2018;19:00;office14;1338;67630.17
13.08.2018;16:00;office8;1339;23954.23
19.05.2018;21:00;office16;1340;31528.29
29.09.2018;18:00;office7;1341;96912.27
26.04.2018;06:00;office7;1342;89078.36
06.03.2018;07:00;office7;1343;66898.45
09.11.2018;23:00;office10;1344;15239.35
31.01.2018;15:00;office7;1345;71031.31
05.04.2018;22:00;office15;1346;36816.17
15.05.2018;14:00;office4;1347;68540.37
14.11.2018;12:00;office10;1348;56169.18
02.09.2018;14:00;office16;1349;95872.18
26.09.2018;01:00;office10;1350;47648.39
05.04.2018;22:00;office2;1351;66603.21
31.03.2018;20:00;office10;1352;22180.19
27.07.2018;01:00;office11;1353;33373.25
13.10.2018;06:00;office16;1354;13758.34
23.03.2018;22:00;office14;1355;50980.24
27.11.2018;23:00;office6;1356;29260.23
06.06.2018;11:00;office13;1357;10236.47
02.09.2018;22:00;office14;1358;33118.18
29.10.2018;09:00;office5;1359;45570.13
26.08.2018;19:00;office13;1360;89255.44
30.10.2018;21:00;office6;1361;29857.43
22.03.2018;18:00;office13;1362;15365.14
05.06.2018;03:00;office11;1363;10546.5
19.06.2018;23:00;office9;1364;48062.35
18.12.2018;18:00;office4;1365;90586.49
22.08.2018;20:00;office6;1366;12465.36
28.01.2018;23:00;office3;1367;13861.15
06.03.2018;12:00;office12;1368;64563.3
07.02.2018;03:00;office7;1369;36275.48
06.08.2018;12:00;office1;1370;52198.36
03.09.2018;04:00;office16;1371;40492.37
18.06.2018;14:00;office15;1372;62292.4
03.05.2018;12:00;office4;1373;55688.48
28.06.2018;05:00;office16;1374;55283.17
14.01.2018;19:00;office4;1375;13007.23
05.10.2018;23:00;office4;1376;94130.39
06.12.2018;13:00;office9;1377;52598.22
29.10.2018;06:00;office15;1378;87709.47
10.10.2018;03:00;office8;1379;53101.48
18.06.2018;04:00;office9;1380;51864.28
29.12.2018;02:00;office4;1381;61959.27
11.08.2018;10:00;office16;1382;61314.17
16.08.2018;21:00;office2;1383;17018.17
06.04.2018;15:00;office15;1384;38233.12
08.09.2018;11:00;office2;1385;50586.36
13.05.2018;08:00;office6;1386;53063.29
06.11.2018;00:00;office3;1387;57195.47
03.11.2018;03:00;office8;1388;61493.4
03.11.2018;05:00;office7;1389;18086.33
24.05.2018;19:00;office5;1390;93310.39
21.01.2018;15:00;office6;1391;28640.22
12.11.2018;11:00;office13;1392;51796.2
22.11.2018;15:00;office9;1393;68254.13
01.04.2018;11:00;office16;1394;44997.23
20.10.2018;14:00;office6;1395;60059.33
03.01.2018;11:00;office9;1396;50276.44
04.01.2018;22:00;office7;1397;80969.29
16.10.2018;02:00;office4;1398;65649.45
11.05.2018;00:00;office12;1399;44101.32
09.02.2018;21:00;office5;1400;65887.16
14.02.2018;09:00;office11;1401;17738.36
14.01.2018;00:00;office16;1402;48042.16
30.09.2018;20:00;office1;1403;93232.29
20.06.2018;14:00;office10;1404;76308.43
23.07.2018;14:00;office4;1405;34624.34
29.04.2018;16:00;office2;1406;94761.35
13.11.2018;19:00;office9;1407;84968.28
20.07.2018;23:00;office7;1408;89355.46
16.04.2018;03:00;office8;1409;70001.48
24.03.2018;16:00;office5;1410;59722.18
16.03.2018;04:00;office2;1411;76752.27
07.10.2018;12:00;office9;1412;28360.43
11.04.2018;22:00;office3;1413;58084.28
24.04.2018;21:00;office16;1414;75730.15
29.10.2018;01:00;office6;1415;58134.33
17.12.2018;16:00;office11;1416;25220.25
23.01.2018;06:00;office5;1417;75569.38
27.05.2018;13:00;office10;1418;45892.39
18.05.2018;23:00;office4;1419;54398.34
11.10.2018;15:00;office2;1420;24785.49
26.09.2018;07:00;office12;1421;41096.22
16.08.2018;03:00;office1;1422;64626.19
24.09.2018;01:00;office5;1423;29885.24
08.09.2018;18:00;office7;1424;24983.35
24.12.2018;02:00;office16;1425;85283.35
07.12.2018;07:00;office13;1426;97306.4
17.06.2018;06:00;office7;1427;28249.47
28.05.2018;06:00;office15;1428;56271.38
12.02.2018;03:00;office1;1429;76706.26
13.01.2018;11:00;office16;1430;59565.41
01.02.2018;22:00;office5;1431;79429.14
14.03.2018;14:00;office6;1432;71951.38
14.04.2018;09:00;office13;1433;36525.49
25.10.2018;07:00;office16;1434;36146.34
17.02.2018;17:00;office6;1435;50094.12
28.05.2018;05:00;office16;1436;58443.29
30.08.2018;17:00;office3;1437;96685.32
24.01.2018;21:00;office11;1438;39724.36
13.12.2018;16:00;office11;1439;13477.3
19.03.2018;13:00;office7;1440;26020.43
19.04.2018;03:00;office9;1441;41782.16
20.03.2018;06:00;office3;1442;39678.25
12.01.2018;10:00;office8;1443;96625.28
26.12.2018;03:00;office14;1444;69975.29
07.06.2018;03:00;office4;1445;24287.29
27.11.2018;03:00;office13;1446;59029.4
07.10.2018;17:00;office4;1447;91422.31
27.06.2018;23:00;office14;1448;87077.19
17.02.2018;10:00;office5;1449;35745.46
18.01.2018;05:00;office14;1450;62432.21
20.12.2018;02:00;office12;1451;54580.3
15.02.2018;17:00;office14;1452;67646.33
10.02.2018;19:00;office2;1453;82759.31
15.08.2018;14:00;office5;1454;46838.15
12.07.2018;17:00;office1;1455;71080.47
03.07.2018;15:00;office3;1456;22724.48
13.11.2018;22:00;office2;1457;95354.3
14.05.2018;13:00;office14;1458;73727.16
15.07.2018;02:00;office5;1459;65632.43
23.04.2018;08:00;office14;1460;40067.44
24.01.2018;00:00;office15;1461;58450.17
18.07.2018;14:00;office16;1462;48601.19
17.08.2018;17:00;office12;1463;31470.17
24.10.2018;13:00;office15;1464;29343.4
14.12.2018;09:00;office1;1465;98694.28
24.09.2018;16:00;office3;1466;32088.24
07.11.2018;03:00;office11;1467;82821.3
21.07.2018;10:00;office16;1468;38419.37
09.05.2018;13:00;office14;1469;99592.15
27.04.2018;05:00;office13;1470;47445.22
19.04.2018;02:00;office11;1471;18679.39
27.05.2018;17:00;office6;1472;14837.22
09.04.2018;11:00;office12;1473;12336.15
08.03.2018;13:00;office10;1474;82377.32
18.12.2018;21:00;office5;1475;32909.13
09.01.2018;00:00;office10;1476;45610.16
18.06.2018;17:00;office5;1477;41630.33
14.01.2018;04:00;office13;1478;94887.48
05.08.2018;06:00;office13;1479;46251.37
23.07.2018;14:00;office9;1480;20035.31
03.07.2018;14:00;office12;1481;35910.23
18.07.2018;07:00;office12;1482;76241.45
27.05.2018;03:00;office16;1483;95079.49
10.10.2018;18:00;office5;1484;62739.27
21.06.2018;15:00;office8;1485;58999.17
09.05.2018;03:00;office12;1486;49359.13
27.08.2018;21:00;office4;1487;47983.2
30.06.2018;11:00;office16;1488;35749.13
23.02.2018;03:00;office16;1489;37233.48
12.11.2018;06:00;office4;1490;77776.22
07.09.2018;04:00;office2;1491;28529.46
24.01.2018;17:00;office13;1492;16061.47
11.07.2018;22:00;office3;1493;47954.28
22.06.2018;04:00;office6;1494;95357.47
18.10.2018;16:00;office1;1495;84456.37
07.01.2018;11:00;office1;1496;74881.48
06.04.2018;02:00;office8;1497;88157.39
23.09.2018;04:00;office5;1498;15532.49
23.02.2018;17:00;office12;1499;89507.15
01.03.2018;06:00;office9;1500;89424.18
05.09.2018;17:00;office8;1501;33419.28
18.11.2018;08:00;office9;1502;82203.38
04.06.2018;01:00;office9;1503;41488.34
11.01.2018;13:00;office10;1504;16268.33
24.04.2018;04:00;office3;1505;61374.38
24.02.2018;16:00;office13;1506;29877.49
22.11.2018;13:00;office10;1507;73415.49
21.02.2018;12:00;office8;1508;69928.36
22.01.2018;16:00;office1;1509;52682.43
13.12.2018;07:00;office11;1510;28727.48
12.06.2018;00:00;office11;1511;21544.49
03.02.2018;19:00;office3;1512;78072.35
16.10.2018;11:00;office12;1513;39526.32
15.06.2018;05:00;office3;1514;66108.2
11.09.2018;16:00;office14;1515;71355.14
23.10.2018;01:00;office2;1516;17644.46
31.10.2018;20:00;office4;1517;70900.15
28.08.2018;03:00;office13;1518;38953.12
13.02.2018;22:00;office13;1519;36583.46
17.07.2018;14:00;office10;1520;28548.17
25.06.2018;00:00;office1;1521;37787.23
04.01.2018;10:00;office4;1522;46700.27
22.06.2018;18:00;office11;1523;73035.47
30.07.2018;08:00;office5;1524;70233.36
17.06.2018;05:00;office10;1525;30492.2
13.12.2018;21:00;office15;1526;86670.31
23.04.2018;05:00;office10;1527;21789.3
20.10.2018;15:00;office3;1528;62344.32
27.02.2018;11:00;office9;1529;40115.21
03.09.2018;02:00;office15;1530;22529.36
23.04.2018;05:00;office10;1531;60389.37
16.01.2018;09:00;office13;1532;72308.29
21.07.2018;22:00;office7;1533;76752.43
01.11.2018;21:00;office9;1534;74925.31
06.04.2018;12:00;office15;1535;71773.42
01.11.2018;07:00;office12;1536;99199.48
28.09.2018;14:00;office1;1537;19397.38
09.10.2018;21:00;office16;1538;37434.2
30.11.2018;02:00;office6;1539;30757.21
24.01.2018;14:00;office1;1540;77559.22
13.02.2018;15:00;office9;1541;17374.31
15.01.2018;21:00;office6;1542;25688.15
30.09.2018;14:00;office6;1543;84933.32
05.12.2018;15:00;office7;1544;43286.33
10.09.2018;17:00;office14;1545;45795.46
07.12.2018;21:00;office3;1546;40299.42
13.07.2018;01:00;office10;1547;96421.34
22.12.2018;23:00;office2;1548;50577.24
08.04.2018;01:00;office7;1549;61740.16
20.01.2018;06:00;office1;1550;89844.37
11.07.2018;20:00;office6;1551;11304.42
13.09.2018;16:00;office8;1552;41265.19
21.02.2018;14:00;office3;1553;29183.12
12.01.2018;09:00;office4;1554;60206.43
26.03.2018;21:00;office8;1555;36689.48
23.07.2018;22:00;office8;1556;18632.22
09.05.2018;05:00;office11;1557;72870.14
05.02.2018;09:00;office15;1558;18407.16
18.03.2018;06:00;office1;1559;96938.23
17.01.2018;11:00;office5;1560;66518.44
24.05.2018;06:00;office3;1561;39880.44
07.05.2018;04:00;office15;1562;74686.48
26.04.2018;05:00;office9;1563;40063.26
18.12.2018;11:00;office7;1564;22812.29
05.09.2018;04:00;office14;1565;95665.49
09.02.2018;14:00;office6;1566;67581.43
21.03.2018;21:00;office11;1567;70422.22
03.06.2018;00:00;office15;1568;56258.13
27.10.2018;09:00;office15;1569;97483.5
08.06.2018;13:00;office12;1570;91616.44
09.06.2018;19:00;office15;1571;35545.19
18.05.2018;00:00;office3;1572;13325.45
26.07.2018;07:00;office3;1573;53582.34
20.05.2018;14:00;office2;1574;67998.47
21.01.2018;02:00;office12;1575;86854.3
25.09.2018;02:00;office16;1576;21875.32
01.02.2018;08:00;office8;1577;39995.33
11.02.2018;07:00;office16;1578;49364.29
17.08.2018;16:00;office16;1579;65215.38
29.07.2018;13:00;office3;1580;51891.19
29.05.2018;00:00;office6;1581;88764.16
17.02.2018;12:00;office1;1582;40887.33
29.01.2018;06:00;office15;1583;60934.46
15.07.2018;08:00;office11;1584;66104.2
21.02.2018;13:00;office14;1585;10406.43
19.11.2018;03:00;office15;1586;60519.16
25.05.2018;20:00;office14;1587;32121.32
01.08.2018;03:00;office10;1588;68271.5
16.04.2018;06:00;office10;1589;37866.15
18.05.2018;23:00;office8;1590;21387.29
26.06.2018;11:00;office4;1591;28617.3
01.12.2018;21:00;office11;1592;29818.35
18.07.2018;17:00;office1;1593;17046.38
05.04.2018;16:00;office8;1594;62211.28
08.07.2018;18:00;office6;1595;73799.13
26.12.2018;04:00;office4;1596;47150.13
10.01.2018;03:00;office15;1597;57646.39
05.01.2018;09:00;office3;1598;71659.3
16.02.2018;17:00;office6;1599;86357.43
27.03.2018;08:00;office9;1600;82597.37
23.12.2018;12:00;office14;1601;32858.46
19.03.2018;08:00;office14;1602;55065.49
24.09.2018;01:00;office2;1603;43670.49
07.06.2018;00:00;office10;1604;66980.49
23.09.2018;16:00;office14;1605;52663.33
14.10.2018;10:00;office1;1606;94110.42
29.07.2018;10:00;office5;1607;57902.26
18.04.2018;19:00;office3;1608;54203.18
10.09.2018;08:00;office10;1609;20452.23
09.02.2018;21:00;office4;1610;30064.28
16.10.2018;19:00;office1;1611;13709.43
02.09.2018;08:00;office10;1612;79903.4
13.09.2018;15:00;office1;1613;39688.48
24.02.2018;04:00;office11;1614;97274.15
28.04.2018;06:00;office6;1615;17786.32
13.09.2018;08:00;office4;1616;89112.28
20.11.2018;13:00;office10;1617;56266.42
23.03.2018;15:00;office9;1618;41213.15
09.11.2018;09:00;office9;1619;69466.42
21.10.2018;14:00;office13;1620;86355.37
19.01.2018;23:00;office7;1621;31071.41
03.08.2018;16:00;office11;1622;15216.32
08.11.2018;22:00;office13;1623;23062.3
28.07.2018;14:00;office9;1624;57073.2
11.04.2018;05:00;office5;1625;93994.39
07.06.2018;23:00;office10;1626;91913.47
16.01.2018;11:00;office1;1627;19017.19
20.02.2018;19:00;office16;1628;49333.15
05.05.2018;10:00;office7;1629;11749.31
25.11.2018;22:00;office1;1630;32235.24
15.03.2018;11:00;office7;1631;88921.43
10.11.2018;07:00;office5;1632;29608.14
11.03.2018;08:00;office4;1633;18586.27
26.06.2018;22:00;office6;1634;27063.39
14.01.2018;20:00;office3;1635;49599.12
16.06.2018;23:00;office3;1636;82683.16
08.03.2018;02:00;office8;1637;91003.43
10.04.2018;01:00;office4;1638;33839.28
06.12.2018;07:00;office12;1639;83034.13
08.11.2018;12:00;office13;1640;10448.12
28.09.2018;08:00;office9;1641;99618.44
04.12.2018;21:00;office16;1642;28075.44
15.12.2018;19:00;office7;1643;12750.44
22.08.2018;11:00;office5;1644;82503.23
21.12.2018;14:00;office11;1645;25645.18
28.12.2018;15:00;office16;1646;66324.5
20.03.2018;02:00;office8;1647;92458.32
17.08.2018;06:00;office10;1648;57549.43
25.09.2018;13:00;office3;1649;69443.42
06.06.2018;22:00;office13;1650;38230.36
17.12.2018;02:00;office7;1651;49904.19
18.08.2018;01:00;office2;1652;51271.49
26.05.2018;01:00;office11;1653;55223.29
15.04.2018;04:00;office13;1654;65587.2
11.04.2018;21:00;office7;1655;98687.33
27.11.2018;21:00;office8;1656;31622.38
22.02.2018;01:00;office4;1657;49959.39
07.06.2018;16:00;office13;1658;11206.36
26.05.2018;17:00;office9;1659;92349.23
05.01.2018;17:00;office13;1660;44954.41
10.03.2018;03:00;office11;1661;21984.26
08.08.2018;23:00;office13;1662;17198.41
17.06.2018;01:00;office16;1663;54996.46
20.03.2018;12:00;office2;1664;55093.34
25.08.2018;21:00;office10;1665;28181.27
30.10.2018;22:00;office14;1666;57552.17
27.06.2018;03:00;office7;1667;44622.44
15.05.2018;20:00;office10;1668;35124.4
18.02.2018;12:00;office8;1669;43950.4
22.07.2018;02:00;office5;1670;99530.39
17.02.2018;16:00;office10;1671;10082.32
25.08.2018;03:00;office9;1672;11631.43
28.11.2018;17:00;office14;1673;50508.32
08.12.2018;08:00;office2;1674;12023.41
18.03.2018;07:00;office12;1675;47276.35
19.09.2018;12:00;office15;1676;23297.29
05.01.2018;07:00;office6;1677;67149.31
28.10.2018;21:00;office1;1678;79718.21
06.06.2018;02:00;office6;1679;23739.5
28.11.2018;18:00;office12;1680;10712.42
12.05.2018;07:00;office15;1681;57265.12
22.06.2018;00:00;office11;1682;17539.17
07.08.2018;15:00;office15;1683;47334.3
25.03.2018;10:00;office2;1684;70452.49
10.07.2018;04:00;office3;1685;36938.35
27.04.2018;10:00;office12;1686;96947.12
09.08.2018;01:00;office14;1687;88453.15
21.05.2018;12:00;office6;1688;60203.44
05.12.2018;23:00;office9;1689;59429.4
06.02.2018;13:00;office3;1690;25790.28
03.09.2018;12:00;office16;1691;20578.48
08.01.2018;22:00;office2;1692;10318.34
20.11.2018;20:00;office4;1693;58421.38
23.08.2018;10:00;office16;1694;60783.2
31.07.2018;05:00;office4;1695;41496.49
19.10.2018;08:00;office13;1696;57297.26
22.06.2018;18:00;office11;1697;86673.48
01.02.2018;17:00;office15;1698;56097.47
15.10.2018;23:00;office11;1699;78764.46
28.02.2018;01:00;office6;1700;68043.44
31.08.2018;15:00;office13;1701;88322.49
23.09.2018;22:00;office9;1702;39800.13
23.03.2018;07:00;office2;1703;73226.36
13.10.2018;08:00;office6;1704;24097.2
17.11.2018;03:00;office5;1705;67675.47
14.09.2018;22:00;office12;1706;65653.5
07.10.2018;01:00;office6;1707;30686.47
01.09.2018;04:00;office9;1708;22052.49
27.06.2018;08:00;office15;1709;95872.43
22.06.2018;06:00;office13;1710;39186.19
17.05.2018;16:00;office10;1711;43476.37
26.09.2018;14:00;office9;1712;77834.42
08.10.2018;01:00;office8;1713;65347.22
31.10.2018;20:00;office9;1714;46472.48
26.03.2018;10:00;office8;1715;32865.33
26.11.2018;17:00;office16;1716;22949.28
05.05.2018;15:00;office3;1717;51583.16
19.01.2018;04:00;office10;1718;10331.2
16.05.2018;18:00;office14;1719;14639.34
23.09.2018;09:00;office5;1720;59795.29
07.09.2018;21:00;office5;1721;36318.32
31.12.2019;04:00;office11;1722;43969.14
20.06.2018;04:00;office14;1723;68233.44
09.11.2018;09:00;office12;1724;15902.14
14.06.2018;13:00;office4;1725;19630.29
11.02.2018;00:00;office5;1726;22692.21
27.11.2018;12:00;office7;1727;62595.24
20.02.2018;03:00;office8;1728;83694.33
18.09.2018;17:00;office14;1729;14694.16
22.12.2018;23:00;office3;1730;77717.48
21.07.2018;08:00;office5;1731;39346.4
28.06.2018;04:00;office2;1732;39820.48
06.08.2018;19:00;office3;1733;17082.21
21.03.2018;12:00;office4;1734;61029.42
27.12.2018;18:00;office6;1735;30965.38
07.12.2018;13:00;office2;1736;41069.15
16.05.2018;05:00;office14;1737;43969.22
13.09.2018;07:00;office6;1738;53033.41
10.05.2018;07:00;office4;1739;43742.29
10.04.2018;03:00;office4;1740;31788.35
11.02.2018;18:00;office5;1741;33063.35
22.09.2018;17:00;office1;1742;98634.39
12.10.2018;02:00;office7;1743;85946.27
30.10.2018;00:00;office16;1744;98802.18
17.05.2018;19:00;office7;1745;65111.16
01.11.2018;19:00;office13;1746;31919.34
18.08.2018;01:00;office2;1747;95750.48
10.09.2018;16:00;office11;1748;86766.37
28.02.2018;04:00;office5;1749;50112.22
19.04.2018;08:00;office14;1750;86140.48
07.04.2018;15:00;office8;1751;60685.37
13.10.2018;13:00;office5;1752;80694.17
18.12.2018;12:00;office1;1753;72469.25
11.05.2018;06:00;office8;1754;23378.44
21.07.2018;17:00;office10;1755;38426.43
13.05.2018;19:00;office6;1756;74538.43
18.10.2018;08:00;office9;1757;43892.42
29.04.2018;01:00;office12;1758;92162.2
07.01.2018;09:00;office2;1759;71258.28
25.07.2018;05:00;office11;1760;66194.16
14.04.2018;08:00;office1;1761;29012.28
01.06.2018;08:00;office1;1762;21319.45
09.04.2018;14:00;office4;1763;14072.32
27.09.2018;22:00;office9;1764;13591.46
20.10.2018;16:00;office5;1765;40468.43
14.05.2018;14:00;office4;1766;22277.13
17.07.2018;01:00;office13;1767;30339.46
30.05.2018;08:00;office13;1768;37453.17
18.04.2018;08:00;office12;1769;31611.27
12.01.2018;02:00;office13;1770;49557.48
17.06.2018;10:00;office8;1771;18192.17
07.11.2018;09:00;office4;1772;99120.44
05.09.2018;05:00;office16;1773;59725.14
24.11.2018;07:00;office6;1774;49720.14
15.07.2018;01:00;office7;1775;62615.21
15.08.2018;17:00;office11;1776;71739.13
14.02.2018;23:00;office6;1777;65195.3
16.10.2018;13:00;office3;1778;11556.36
25.08.2018;06:00;office2;1779;18408.31
07.09.2018;13:00;office15;1780;80903.32
11.09.2018;17:00;office10;1781;23186.34
10.08.2018;07:00;office7;1782;21641.42
03.01.2018;01:00;office14;1783;46906.17
30.06.2018;23:00;office9;1784;45383.22
24.02.2018;11:00;office1;1785;21932.35
11.10.2018;03:00;office13;1786;65837.33
09.04.2018;02:00;office12;1787;29484.2
23.04.2018;12:00;office15;1788;36031.32
09.08.2018;11:00;office7;1789;52379.41
01.12.2018;12:00;office15;1790;77188.24
16.11.2018;18:00;office15;1791;47642.13
28.12.2018;13:00;office5;1792;19391.17
28.10.2018;08:00;office1;1793;38213.39
15.01.2018;11:00;office6;1794;95213.28
17.01.2018;08:00;office8;1795;37783.14
21.09.2018;14:00;office16;1796;41668.38
15.10.2018;21:00;office11;1797;41200.46
07.08.2018;18:00;office14;1798;24747.12
25.02.2018;06:00;office1;1799;15218.3
21.06.2018;18:00;office8;1800;30860.2
03.07.2018;12:00;office14;1801;88215.22
08.04.2018;00:00;office12;1802;67890.38
20.02.2018;09:00;office5;1803;97477.21
15.05.2018;05:00;office1;1804;71245.31
17.08.2018;17:00;office15;1805;94923.3
23.09.2018;00:00;office12;1806;44734.22
01.12.2018;21:00;office14;1807;92687.12
10.09.2018;17:00;office7;1808;44041.28
18.06.2018;11:00;office12;1809;90570.31
28.11.2018;02:00;office3;1810;11294.12
27.12.2018;22:00;office1;1811;97463.27
10.09.2018;01:00;office9;1812;53433.21
28.02.2018;06:00;office14;1813;88337.16
29.12.2018;08:00;office3;1814;23865.28
12.01.2018;16:00;office11;1815;91174.25
01.07.2018;09:00;office7;1816;70648.2
13.08.2018;20:00;office15;1817;59368.37
26.10.2018;18:00;office14;1818;75241.2
07.01.2018;08:00;office8;1819;67384.19
25.03.2018;04:00;office14;1820;65032.28
06.10.2018;23:00;office3;1821;29196.39
27.07.2018;03:00;office9;1822;87632.28
06.02.2018;01:00;office8;1823;10522.22
29.05.2018;04:00;office6;1824;15247.38
23.12.2018;00:00;office4;1825;60997.22
21.08.2018;01:00;office8;1826;96065.24
16.06.2018;00:00;office12;1827;66924.22
22.05.2018;14:00;office5;1828;25335.33
10.04.2018;12:00;office10;1829;15283.35
22.06.2018;01:00;office16;1830;87879.19
07.07.2018;15:00;office8;1831;79142.18
19.04.2018;03:00;office15;1832;97152.26
18.05.2018;09:00;office11;1833;18812.31
28.07.2018;09:00;office15;1834;68866.36
13.05.2018;22:00;office3;1835;18549.26
24.01.2018;16:00;office16;1836;35969.23
19.02.2018;13:00;office16;1837;96494.13
09.05.2018;12:00;office1;1838;71853.14
24.01.2018;05:00;office4;1839;86474.4
16.04.2018;07:00;office15;1840;49852.46
10.04.2018;16:00;office10;1841;23623.33
06.09.2018;17:00;office11;1842;67466.35
08.12.2018;04:00;office5;1843;87807.43
15.04.2018;12:00;office13;1844;43015.15
27.05.2018;13:00;office15;1845;54619.18
30.07.2018;05:00;office9;1846;27424.42
01.05.2018;20:00;office7;1847;25164.25
11.05.2018;09:00;office7;1848;85912.22
04.06.2018;21:00;office7;1849;53790.5
23.03.2018;20:00;office1;1850;30184.46
15.06.2018;11:00;office7;1851;81005.26
01.05.2018;02:00;office15;1852;84695.38
23.08.2018;04:00;office15;1853;45732.46
29.11.2018;04:00;office2;1854;95412.3
13.09.2018;11:00;office4;1855;75157.21
05.05.2018;10:00;office4;1856;53140.15
27.04.2018;01:00;office7;1857;33245.18
26.01.2018;10:00;office10;1858;53462.44
01.06.2018;12:00;office6;1859;26187.43
10.05.2018;04:00;office1;1860;70441.19
11.05.2018;02:00;office1;1861;18605.2
29.09.2018;11:00;office2;1862;19758.15
01.07.2018;05:00;office13;1863;24991.28
06.11.2018;10:00;office5;1864;10083.42
08.09.2018;23:00;office2;1865;31559.44
30.11.2018;04:00;office10;1866;46476.44
17.01.2018;07:00;office6;1867;73326.44
12.12.2018;02:00;office1;1868;89430.21
25.10.2018;10:00;office15;1869;48830.39
24.06.2018;02:00;office14;1870;76629.47
06.07.2018;11:00;office13;1871;36691.14
24.10.2018;12:00;office3;1872;91422.37
13.01.2018;21:00;office4;1873;32961.16
01.02.2018;20:00;office14;1874;53107.15
10.01.2018;22:00;office3;1875;84390.2
06.04.2018;22:00;office10;1876;97715.33
01.04.2018;20:00;office15;1877;79021.21
19.12.2018;04:00;office9;1878;96658.29
07.11.2018;12:00;office13;1879;55989.5
01.10.2018;08:00;office14;1880;96525.28
28.11.2018;23:00;office9;1881;97707.38
06.10.2018;17:00;office10;1882;63870.46
28.01.2018;18:00;office2;1883;45300.19
30.06.2018;16:00;office13;1884;15718.29
20.08.2018;09:00;office15;1885;60171.46
09.06.2018;16:00;office16;1886;16857.33
31.12.2019;19:00;office3;1887;44607.26
22.03.2018;22:00;office13;1888;92743.12
18.12.2018;12:00;office1;1889;46638.45
06.10.2018;14:00;office8;1890;20258.29
22.03.2018;20:00;office6;1891;21178.19
20.07.2018;17:00;office1;1892;76871.15
08.07.2018;02:00;office6;1893;66140.33
17.06.2018;15:00;office7;1894;50779.48
03.04.2018;08:00;office4;1895;47293.22
04.03.2018;01:00;office1;1896;68446.31
21.03.2018;13:00;office8;1897;89229.23
04.09.2018;19:00;office2;1898;10149.36
21.08.2018;05:00;office14;1899;71034.25
02.07.2018;19:00;office11;1900;85383.39
19.11.2018;08:00;office2;1901;54970.27
10.10.2018;11:00;office16;1902;69490.43
25.12.2018;13:00;office15;1903;81721.18
05.07.2018;16:00;office11;1904;76255.43
27.04.2018;04:00;office14;1905;54810.41
04.01.2018;01:00;office9;1906;31519.49
16.11.2018;13:00;office16;1907;36809.22
24.09.2018;14:00;office5;1908;65133.21
22.06.2018;12:00;office14;1909;81021.16
03.12.2018;05:00;office3;1910;33989.23
06.12.2018;01:00;office15;1911;31068.49
27.07.2018;05:00;office1;1912;11357.25
03.01.2018;01:00;office12;1913;90772.43
04.06.2018;01:00;office2;1914;45353.42
17.12.2018;07:00;office11;1915;76449.24
13.12.2018;12:00;office6;1916;29692.46
03.05.2018;07:00;office4;1917;61735.16
04.11.2018;22:00;office13;1918;53645.34
11.03.2018;15:00;office3;1919;97926.29
04.03.2018;02:00;office11;1920;43963.21
24.12.2018;14:00;office9;1921;34549.28
30.11.2018;12:00;office14;1922;26379.3
23.01.2018;02:00;office16;1923;27932.16
21.07.2018;13:00;office1;1924;33400.4
12.03.2018;18:00;office14;1925;18441.33
16.03.2018;06:00;office3;1926;15852.37
04.10.2018;00:00;office2;1927;51796.33
13.04.2018;06:00;office5;1928;74534.14
01.10.2018;12:00;office5;1929;85660.3
02.08.2018;20:00;office10;1930;69422.14
11.04.2018;00:00;office14;1931;58283.4
12.08.2018;18:00;office5;1932;93033.5
28.01.2018;23:00;office15;1933;22564.48
03.02.2018;23:00;office7;1934;36052.16
29.08.2018;03:00;office16;1935;46376.41
07.11.2018;19:00;office14;1936;98369.46
07.02.2018;11:00;office13;1937;42138.13
26.05.2018;16:00;office5;1938;21811.23
14.12.2018;01:00;office16;1939;89503.13
05.11.2018;21:00;office16;1940;32612.2
24.04.2018;21:00;office4;1941;40586.42
06.03.2018;10:00;office9;1942;22811.38
12.12.2018;11:00;office8;1943;99439.48
05.10.2018;18:00;office7;1944;56188.29
20.03.2018;05:00;office11;1945;88592.4
30.11.2018;19:00;office12;1946;19768.39
11.06.2018;08:00;office2;1947;64924.48
20.12.2018;14:00;office1;1948;68445.45
02.07.2018;22:00;office11;1949;19662.45
