date;time;sale_point_number;operation_number;sum_operation
05.07.2018;23:00;office16;1315;51809.4
30.12.2018;10:00;office2;1316;88144.45
04.06.2018;19:00;office4;1317;66850.34
24.12.2018;23:00;office7;1318;74538.24
08.11.2018;03:00;office15;1319;24684.36
14.10.2018;05:00;office9;1320;84550.19
07.12.2018;18:00;office8;1321;64072.36
23.02.2018;14:00;office9;1322;17479.37
05.06.2018;11:00;office3;1323;16255.26
09.01.2018;16:00;office3;1324;63498.19
16.03.2018;20:00;office15;1325;55883.25
05.08.2018;18:00;office1;1326;75018.2
01.02.2018;17:00;office12;1327;15921.28
26.05.2018;21:00;office3;1328;70033.22
03.09.2018;09:00;office11;1329;70363.3
19.08.2018;16:00;office12;1330;13656.29
10.04.2018;02:00;office8;1331;49600.29
28.11.2018;09:00;office5;1332;97505.47
20.06.2018;04:00;office11;1333;65986.5
08.07.2018;05:00;office3;1334;89917.27
09.08.2018;00:00;office8;1335;98976.17
01.08.2018;06:00;office16;1336;55465.29
02.02.2018;00:00;office3;1337;65021.29
17.06.2018;06:00;office2;1338;22835.47
02.08.2018;11:00;office14;1339;59697.43
04.05.2018;07:00;office10;1340;24913.16
10.03.2018;14:00;office7;1341;17406.44
31.03.2018;16:00;office15;1342;80559.31
04.01.2018;11:00;office16;1343;55456.31
11.12.2018;15:00;office14;1344;60444.37
18.01.2018;00:00;office7;1345;50572.31
03.07.2018;09:00;office11;1346;53931.15
03.11.2018;00:00;office10;1347;80450.35
18.10.2018;03:00;office8;1348;94795.47
03.06.2018;18:00;office8;1349;87752.32
20.05.2018;13:00;office10;1350;46957.4
18.01.2018;03:00;office2;1351;93780.42
14.07.2018;19:00;office5;1352;71666.46
23.10.2018;03:00;office10;1353;48621.44
28.07.2018;02:00;office12;1354;57049.45
20.11.2018;10:00;office2;1355;20399.22
18.02.2018;04:00;office10;1356;19717.41
25.09.2018;00:00;office14;1357;79489.41
10.01.2018;05:00;office7;1358;49009.13
28.10.2018;15:00;office5;1359;65474.13
12.01.2018;09:00;office4;1360;73416.43
11.01.2018;02:00;office4;1361;97626.24
30.07.2018;19:00;office14;1362;22126.17
11.03.2018;17:00;office10;1363;22351.33
13.05.2018;13:00;office14;1364;98161.45
12.12.2018;03:00;office10;1365;10891.32
20.01.2018;08:00;office16;1366;11496.18
02.07.2018;02:00;office11;1367;96320.25
09.01.2018;11:00;office6;1368;77582.21
11.01.2018;13:00;office13;1369;18298.5
09.02.2018;11:00;office3;1370;42666.31
24.08.2018;16:00;office15;1371;78499.18
16.07.2018;23:00;office7;1372;30761.21
27.04.2018;11:00;office1;1373;13048.42
19.12.2018;08:00;office2;1374;83049.47
19.07.2018;04:00;office11;1375;67685.35
10.01.2018;18:00;office5;1376;61718.4
21.11.2018;05:00;office4;1377;19294.17
24.09.2018;21:00;office6;1378;31590.33
17.03.2018;14:00;office13;1379;83610.25
27.06.2018;10:00;office1;1380;21458.22
06.08.2018;09:00;office12;1381;35451.26
04.05.2018;14:00;office9;1382;19967.18
03.05.2018;07:00;office13;1383;50645.38
15.10.2018;23:00;office5;1384;70268.47
02.05.2018;21:00;office6;1385;27415.12
27.10.2018;17:00;office3;1386;71186.36
17.09.2018;13:00;office1;1387;77440.27
05.10.2018;15:00;office9;1388;83406.19
01.01.2018;14:00;office8;1389;23527.38
15.06.2018;02:00;office1;1390;49643.2
10.11.2018;03:00;office2;1391;88308.35
11.08.2018;11:00;office2;1392;31611.48
03.03.2018;19:00;office15;1393;52766.33
28.09.2018;16:00;office8;1394;32111.38
16.07.2018;14:00;office5;1395;86284.28
30.08.2018;00:00;office15;1396;97397.22
24.03.2018;11:00;office10;1397;24362.36
24.01.2018;06:00;office3;1398;60315.49
06.10.2018;17:00;office15;1399;83764.38
14.12.2018;23:00;office10;1400;82555.3
24.07.2018;11:00;office12;1401;69999.29
15.02.2018;03:00;office11;1402;14630.15
26.11.2018;17:00;office8;1403;42155.28
07.05.2018;05:00;office8;1404;31084.48
18.07.2018;16:00;office16;1405;98124.23
29.03.2018;11:00;office5;1406;83287.42
17.01.2018;10:00;office10;1407;11943.42
18.08.2018;12:00;office5;1408;24296.16
26.05.2018;12:00;office15;1409;45334.43
22.06.2018;20:00;office11;1410;96939.18
20.11.2018;09:00;office6;1411;84086.12
02.09.2018;16:00;office16;1412;36014.24
12.04.2018;16:00;office11;1413;95992.4
23.06.2018;09:00;office9;1414;55094.43
01.08.2018;08:00;office16;1415;17350.27
09.10.2018;11:00;office11;1416;21603.34
02.06.2018;07:00;office9;1417;91248.17
23.07.2018;19:00;office11;1418;44687.18
02.04.2018;05:00;office14;1419;99087.27
21.05.2018;17:00;office15;1420;16780.32
08.02.2018;20:00;office12;1421;50330.13
30.06.2018;18:00;office1;1422;54354.4
08.02.2018;11:00;office3;1423;17157.33
27.04.2018;04:00;office14;1424;88260.28
19.08.2018;14:00;office2;1425;89896.39
16.07.2018;00:00;office14;1426;13286.4
31.07.2018;15:00;office12;1427;41829.23
28.01.2018;01:00;office16;1428;71373.18
20.04.2018;19:00;office6;1429;67550.37
05.07.2018;23:00;office7;1430;83664.12
18.03.2018;04:00;office1;1431;44710.13
10.03.2018;18:00;office2;1432;22135.49
07.06.2018;02:00;office1;1433;55134.35
21.12.2018;14:00;office15;1434;51455.43
06.02.2018;08:00;office8;1435;67710.15
05.06.2018;10:00;office12;1436;71806.4
20.11.2018;23:00;office16;1437;50593.14
10.12.2018;01:00;office14;1438;45216.41
10.01.2018;05:00;office4;1439;62154.13
15.11.2018;12:00;office7;1440;30695.27
07.04.2018;11:00;office13;1441;64748.21
17.08.2018;13:00;office5;1442;35144.19
02.12.2018;01:00;office14;1443;99111.26
27.07.2018;05:00;office2;1444;85903.38
15.09.2018;09:00;office8;1445;29887.44
28.09.2018;16:00;office8;1446;37625.32
12.10.2018;14:00;office14;1447;21204.21
26.12.2018;05:00;office3;1448;53371.15
02.08.2018;02:00;office9;1449;13486.19
23.03.2018;07:00;office9;1450;29559.45
26.04.2018;18:00;office15;1451;77075.12
29.01.2018;09:00;office7;1452;90922.26
22.08.2018;10:00;office7;1453;22776.12
27.12.2018;13:00;office16;1454;89126.31
28.02.2018;08:00;office2;1455;40228.33
09.03.2018;04:00;office6;1456;88124.13
14.07.2018;01:00;office9;1457;86926.5
25.11.2018;11:00;office7;1458;70435.18
18.05.2018;21:00;office7;1459;73626.43
16.08.2018;10:00;office2;1460;19361.33
21.02.2018;20:00;office12;1461;44433.13
14.04.2018;03:00;office9;1462;83661.29
11.11.2018;20:00;office4;1463;72272.12
12.01.2018;03:00;office7;1464;11058.2
07.11.2018;09:00;office11;1465;80475.18
26.03.2018;04:00;office2;1466;81957.28
02.06.2018;19:00;office12;1467;72165.18
09.03.2018;22:00;office1;1468;85835.33
19.02.2018;14:00;office15;1469;37814.15
06.12.2018;09:00;office5;1470;17504.32
21.07.2018;12:00;office16;1471;35117.4
02.03.2018;11:00;office15;1472;26728.39
14.02.2018;02:00;office2;1473;18339.36
15.08.2018;18:00;office3;1474;30479.35
21.10.2018;21:00;office6;1475;91283.37
14.01.2018;00:00;office5;1476;96936.41
25.06.2018;10:00;office6;1477;99812.16
03.04.2018;17:00;office6;1478;50456.31
15.04.2018;00:00;office4;1479;84257.45
25.11.2018;22:00;office2;1480;53859.38
04.01.2018;14:00;office4;1481;79417.42
16.07.2018;14:00;office9;1482;13439.38
05.10.2018;19:00;office10;1483;44421.43
23.05.2018;17:00;office3;1484;33316.44
20.07.2018;02:00;office13;1485;23170.23
18.10.2018;19:00;office8;1486;71706.12
24.05.2018;01:00;office3;1487;16339.24
13.05.2018;03:00;office1;1488;31668.26
16.10.2018;13:00;office6;1489;96949.43
16.03.2018;17:00;office14;1490;22945.21
01.01.2018;08:00;office7;1491;63811.44
21.11.2018;09:00;office11;1492;93859.19
18.05.2018;21:00;office13;1493;91879.47
05.06.2018;01:00;office1;1494;43460.22
31.07.2018;01:00;office16;1495;62211.35
12.07.2018;20:00;office3;1496;43329.29
27.09.2018;09:00;office7;1497;55414.16
19.03.2018;04:00;office2;1498;40984.14
23.06.2018;19:00;office1;1499;85471.17
06.01.2018;01:00;office4;1500;33836.21
18.07.2018;14:00;office4;1501;78631.13
06.07.2018;04:00;office6;1502;30192.41
25.05.2018;08:00;office2;1503;54841.38
28.02.2018;01:00;office14;1504;56963.19
21.12.2018;11:00;office1;1505;22218.14
01.10.2018;09:00;office2;1506;88397.32
25.04.2018;14:00;office15;1507;54020.28
21.06.2018;02:00;office4;1508;65567.29
14.12.2018;20:00;office14;1509;33232.44
01.07.2018;13:00;office16;1510;41596.3
29.07.2018;23:00;office15;1511;60930.12
18.11.2018;21:00;office7;1512;69748.22
28.04.2018;19:00;office8;1513;69467.34
17.02.2018;07:00;office7;1514;72958.38
06.09.2018;02:00;office6;1515;81214.46
31.07.2018;23:00;office15;1516;92480.49
05.11.2018;02:00;office12;1517;48758.18
29.03.2018;04:00;office9;1518;92111.13
04.02.2018;08:00;office8;1519;99500.46
28.02.2018;16:00;office4;1520;63724.34
20.08.2018;10:00;office9;1521;92645.33
15.09.2018;17:00;office2;1522;19464.43
04.07.2018;07:00;office10;1523;29201.37
13.04.2018;14:00;office10;1524;86707.26
01.09.2018;00:00;office13;1525;15490.41
19.09.2018;11:00;office1;1526;66063.37
01.03.2018;19:00;office5;1527;22518.29
21.09.2018;19:00;office16;1528;51333.23
27.03.2018;18:00;office8;1529;49047.26
27.09.2018;15:00;office4;1530;46639.3
05.12.2018;00:00;office12;1531;41015.22
20.06.2018;18:00;office9;1532;91433.4
06.09.2018;14:00;office11;1533;30829.17
03.06.2018;18:00;office9;1534;35857.48
29.05.2018;09:00;office15;1535;61808.32
08.03.2018;06:00;office1;1536;97883.42
16.09.2018;12:00;office12;1537;17765.44
20.11.2018;10:00;office8;1538;73621.25
19.05.2018;12:00;office16;1539;21316.23
17.11.2018;04:00;office16;1540;45892.48
25.06.2018;15:00;office12;1541;41695.3
19.04.2018;19:00;office2;1542;76203.2
26.07.2018;19:00;office13;1543;28058.45
16.03.2018;20:00;office13;1544;58655.5
13.10.2018;00:00;office10;1545;88875.12
10.05.2018;04:00;office14;1546;92697.24
05.01.2018;05:00;office9;1547;97469.12
10.11.2018;11:00;office6;1548;45612.28
07.03.2018;19:00;office3;1549;80281.4
04.03.2018;23:00;office2;1550;44670.37
30.01.2018;19:00;office1;1551;32886.41
15.06.2018;04:00;office5;1552;28391.46
01.04.2018;16:00;office8;1553;85644.27
26.11.2018;12:00;office7;1554;88150.4
30.03.2018;04:00;office6;1555;95125.26
08.02.2018;11:00;office14;1556;97613.37
26.08.2018;19:00;office13;1557;30624.23
08.08.2018;23:00;office2;1558;20847.2
13.11.2018;17:00;office16;1559;95169.25
07.03.2018;16:00;office9;1560;12661.32
12.05.2018;20:00;office3;1561;60500.19
28.04.2018;05:00;office7;1562;49895.41
05.06.2018;01:00;office1;1563;89573.43
18.02.2018;18:00;office13;1564;69009.37
08.12.2018;08:00;office5;1565;12065.5
31.05.2018;03:00;office9;1566;16157.23
16.10.2018;06:00;office7;1567;58479.23
15.04.2018;02:00;office16;1568;53871.26
13.10.2018;22:00;office5;1569;62082.33
09.10.2018;07:00;office10;1570;30631.2
05.12.2018;22:00;office2;1571;93728.45
05.09.2018;11:00;office3;1572;32022.25
24.05.2018;19:00;office1;1573;22930.3
10.08.2018;05:00;office4;1574;95047.26
18.02.2018;04:00;office11;1575;90717.23
20.09.2018;01:00;office11;1576;17895.44
30.06.2018;14:00;office2;1577;30166.28
26.08.2018;03:00;office13;1578;66750.32
12.08.2018;21:00;office15;1579;18592.29
28.07.2018;23:00;office12;1580;53324.25
27.12.2018;13:00;office11;1581;47179.37
05.11.2018;13:00;office15;1582;58635.48
30.03.2018;19:00;office13;1583;45641.36
20.04.2018;07:00;office11;1584;88659.38
26.04.2018;06:00;office3;1585;23591.14
26.04.2018;10:00;office9;1586;90148.25
25.07.2018;12:00;office9;1587;62489.35
27.06.2018;14:00;office14;1588;19955.4
21.11.2018;23:00;office3;1589;47495.33
16.09.2018;05:00;office15;1590;72908.31
01.12.2018;12:00;office12;1591;26454.34
14.03.2018;13:00;office11;1592;39749.13
12.04.2018;15:00;office14;1593;45909.45
16.09.2018;21:00;office8;1594;71293.24
05.12.2018;15:00;office11;1595;57135.45
28.05.2018;17:00;office7;1596;19020.44
01.11.2018;10:00;office10;1597;27644.39
20.12.2018;22:00;office4;1598;13315.45
02.06.2018;00:00;office2;1599;98461.39
21.03.2018;20:00;office5;1600;99212.22
20.10.2018;01:00;office11;1601;96575.15
02.12.2018;22:00;office5;1602;42706.23
01.10.2018;06:00;office3;1603;28660.43
30.03.2018;02:00;office5;1604;36046.28
16.02.2018;23:00;office6;1605;39813.29
14.01.2018;01:00;office11;1606;76870.2
09.09.2018;09:00;office9;1607;53846.28
20.03.2018;13:00;office13;1608;96704.23
25.02.2018;13:00;office16;1609;43143.38
25.09.2018;05:00;office15;1610;29482.28
30.11.2018;09:00;office5;1611;78347.29
15.09.2018;01:00;office14;1612;87396.24
11.09.2018;15:00;office5;1613;16036.19
11.11.2018;06:00;office7;1614;71393.31
12.02.2018;07:00;office3;1615;84841.15
30.11.2018;00:00;office5;1616;39283.24
13.09.2018;21:00;office11;1617;87912.37
06.05.2018;03:00;office9;1618;49951.45
08.02.2018;10:00;office9;1619;71084.27
14.10.2018;08:00;office16;1620;29621.28
17.08.2018;11:00;office8;1621;82086.14
13.11.2018;15:00;office10;1622;59272.47
20.04.2018;12:00;office7;1623;29269.43
18.05.2018;16:00;office12;1624;65956.27
17.03.2018;10:00;office3;1625;19490.3
31.01.2018;01:00;office13;1626;91301.23
10.11.2018;10:00;office6;1627;60671.3
28.03.2018;23:00;office7;1628;16123.27
01.03.2018;05:00;office3;1629;92183.21
23.04.2018;12:00;office14;1630;87190.37
13.12.2018;15:00;office11;1631;21893.3
15.10.2018;13:00;office16;1632;14811.42
23.12.2018;12:00;office15;1633;30064.17
20.09.2018;08:00;office1;1634;41662.35
01.10.2018;10:00;office9;1635;45185.35
07.10.2018;15:00;office5;1636;60082.39
07.02.2018;04:00;office6;1637;33216.34
11.09.2018;23:00;office8;1638;35674.26
08.04.2018;03:00;office7;1639;67979.25
23.11.2018;07:00;office7;1640;34893.38
01.01.2018;05:00;office15;1641;88314.23
30.09.2018;17:00;office5;1642;56559.2
27.06.2018;18:00;office3;1643;43571.2
17.12.2018;02:00;office3;1644;94764.28
18.07.2018;02:00;office10;1645;35890.42
29.12.2018;17:00;office16;1646;77481.24
15.11.2018;01:00;office4;1647;53031.43
18.07.2018;01:00;office5;1648;47584.13
23.08.2018;13:00;office5;1649;80773.44
30.03.2018;22:00;office4;1650;19839.35
31.12.2019;05:00;office14;1651;47395.47
06.02.2018;08:00;office1;1652;41552.48
04.12.2018;17:00;office1;1653;52001.22
09.05.2018;03:00;office12;1654;17279.3
09.01.2018;08:00;office15;1655;41632.17
15.09.2018;10:00;office12;1656;85950.15
02.06.2018;06:00;office8;1657;80202.35
10.12.2018;07:00;office4;1658;76475.12
20.08.2018;10:00;office16;1659;56273.27
26.05.2018;11:00;office7;1660;44160.49
26.04.2018;08:00;office3;1661;36434.26
11.07.2018;13:00;office9;1662;75807.27
22.04.2018;19:00;office9;1663;44090.15
28.05.2018;04:00;office12;1664;69884.41
19.04.2018;08:00;office13;1665;45140.25
24.03.2018;05:00;office9;1666;57431.32
28.02.2018;19:00;office8;1667;55288.25
01.09.2018;19:00;office7;1668;83283.22
04.03.2018;02:00;office9;1669;60226.37
05.09.2018;01:00;office4;1670;94676.19
07.11.2018;18:00;office15;1671;90334.47
26.02.2018;17:00;office10;1672;55820.39
08.09.2018;13:00;office12;1673;45291.23
15.09.2018;17:00;office8;1674;75174.14
17.03.2018;00:00;office14;1675;48101.44
31.12.2019;18:00;office16;1676;86448.23
20.03.2018;22:00;office2;1677;27420.45
10.03.2018;16:00;office10;1678;32548.43
24.11.2018;07:00;office6;1679;90303.17
01.09.2018;00:00;office15;1680;86852.33
04.05.2018;13:00;office10;1681;23378.48
30.03.2018;20:00;office7;1682;79488.23
14.10.2018;04:00;office6;1683;37157.28
20.10.2018;00:00;office8;1684;47842.14
04.01.2018;07:00;office10;1685;37261.44
11.01.2018;02:00;office3;1686;72178.24
17.06.2018;02:00;office2;1687;51208.33
17.10.2018;11:00;office13;1688;51040.18
09.02.2018;10:00;office6;1689;62489.13
05.07.2018;16:00;office3;1690;79720.31
21.02.2018;22:00;office8;1691;33535.15
20.03.2018;14:00;office7;1692;47243.3
23.12.2018;13:00;office11;1693;49060.37
18.08.2018;01:00;office8;1694;61899.32
04.11.2018;20:00;office2;1695;41882.15
24.12.2018;11:00;office3;1696;29200.44
04.07.2018;05:00;office10;1697;50940.28
26.12.2018;20:00;office7;1698;28120.37
25.12.2018;08:00;office5;1699;78149.34
21.12.2018;06:00;office1;1700;95272.15
16.07.2018;08:00;office8;1701;67102.28
05.03.2018;13:00;office8;1702;93066.46
20.07.2018;14:00;office4;1703;50647.23
27.04.2018;09:00;office15;1704;64299.36
17.10.2018;22:00;office9;1705;47605.4
11.11.2018;11:00;office12;1706;76250.46
11.10.2018;11:00;office2;1707;27382.29
20.04.2018;16:00;office5;1708;30577.14
20.04.2018;03:00;office16;1709;76663.16
15.11.2018;01:00;office9;1710;72473.29
26.03.2018;10:00;office5;1711;91512.44
06.05.2018;14:00;office10;1712;45546.21
28.02.2018;23:00;office13;1713;22824.37
24.08.2018;21:00;office5;1714;20090.2
17.05.2018;16:00;office12;1715;43706.49
16.02.2018;14:00;office6;1716;84390.23
17.11.2018;22:00;office15;1717;15421.22
20.08.2018;04:00;office11;1718;65193.22
21.09.2018;16:00;office12;1719;72872.46
12.07.2018;02:00;office12;1720;19886.3
08.06.2018;00:00;office1;1721;12635.28
25.08.2018;03:00;office13;1722;26977.15
18.06.2018;15:00;office14;1723;14657.36
22.04.2018;08:00;office7;1724;54939.46
11.05.2018;18:00;office7;1725;63986.44
06.05.2018;07:00;office6;1726;75241.29
29.01.2018;01:00;office14;1727;81514.19
28.05.2018;16:00;office2;1728;33821.26
08.06.2018;11:00;office12;1729;81748.38
17.10.2018;14:00;office15;1730;78205.3
28.05.2018;11:00;office14;1731;11708.12
20.03.2018;15:00;office6;1732;82187.16
09.02.2018;15:00;office13;1733;38447.18
05.09.2018;04:00;office13;1734;18363.23
06.09.2018;07:00;office12;1735;62165.4
13.12.2018;00:00;office2;1736;89244.42
29.09.2018;16:00;office6;1737;80352.23
05.06.2018;08:00;office7;1738;13074.46
23.02.2018;19:00;office5;1739;11437.23
24.04.2018;21:00;office11;1740;91430.25
19.10.2018;16:00;office10;1741;25582.23
07.12.2018;04:00;office5;1742;57005.39
03.04.2018;01:00;office12;1743;49095.18
17.04.2018;18:00;office8;1744;62302.12
16.01.2018;17:00;office6;1745;90928.38
21.02.2018;09:00;office12;1746;64923.41
05.11.2018;09:00;office3;1747;60635.5
02.04.2018;19:00;office13;1748;58885.22
19.10.2018;21:00;office14;1749;62893.15
08.03.2018;08:00;office3;1750;10367.17
05.12.2018;19:00;office5;1751;82062.39
04.07.2018;17:00;office5;1752;54147.37
15.02.2018;14:00;office15;1753;80888.33
18.06.2018;01:00;office14;1754;27377.34
14.10.2018;21:00;office3;1755;38930.39
21.01.2018;09:00;office7;1756;24732.16
19.06.2018;23:00;office15;1757;32493.25
01.07.2018;16:00;office4;1758;48448.19
01.02.2018;03:00;office14;1759;94885.34
03.04.2018;04:00;office16;1760;89516.38
11.03.2018;01:00;office12;1761;78600.33
24.07.2018;19:00;office8;1762;90396.37
06.04.2018;10:00;office6;1763;47273.21
10.10.2018;08:00;office10;1764;30228.43
09.07.2018;08:00;office15;1765;98362.22
08.09.2018;06:00;office2;1766;65417.32
30.10.2018;04:00;office5;1767;17572.46
04.09.2018;05:00;office5;1768;52122.16
16.02.2018;19:00;office15;1769;44692.34
13.09.2018;00:00;office14;1770;14449.26
26.07.2018;07:00;office8;1771;10434.17
13.01.2018;09:00;office3;1772;13626.44
03.07.2018;15:00;office15;1773;66319.17
08.07.2018;11:00;office16;1774;59204.3
31.12.2019;22:00;office12;1775;79125.36
18.06.2018;21:00;office15;1776;64596.39
05.09.2018;12:00;office14;1777;69271.15
03.05.2018;07:00;office7;1778;72940.17
21.11.2018;14:00;office16;1779;59612.4
27.10.2018;22:00;office15;1780;47573.28
06.12.2018;06:00;office1;1781;29953.38
20.01.2018;23:00;office2;1782;23169.29
10.02.2018;18:00;office6;1783;24146.43
22.08.2018;14:00;office3;1784;68653.25
27.02.2018;13:00;office12;1785;66631.31
21.07.2018;03:00;office7;1786;39400.19
20.05.2018;00:00;office5;1787;70878.19
03.02.2018;16:00;office13;1788;27312.22
10.08.2018;22:00;office7;1789;59187.38
13.08.2018;04:00;office16;1790;28141.32
09.11.2018;10:00;office8;1791;49030.2
16.08.2018;23:00;office12;1792;76743.4
30.09.2018;08:00;office15;1793;46497.25
23.07.2018;19:00;office9;1794;42663.12
18.12.2018;22:00;office7;1795;49908.46
17.03.2018;23:00;office5;1796;32870.27
26.11.2018;00:00;office14;1797;61425.26
08.04.2018;11:00;office14;1798;18010.28
23.07.2018;14:00;office4;1799;10521.15
04.11.2018;10:00;office7;1800;30549.49
06.05.2018;14:00;office15;1801;76456.16
09.03.2018;02:00;office5;1802;43862.27
30.04.2018;08:00;office8;1803;37331.21
18.04.2018;20:00;office16;1804;79570.34
09.06.2018;22:00;office12;1805;59528.35
09.04.2018;20:00;office14;1806;59185.27
24.10.2018;23:00;office10;1807;45075.34
24.11.2018;07:00;office10;1808;13429.37
26.04.2018;15:00;office5;1809;20478.28
07.09.2018;00:00;office9;1810;48801.5
14.04.2018;16:00;office4;1811;83149.44
26.10.2018;17:00;office5;1812;63774.49
14.09.2018;23:00;office2;1813;41967.4
28.01.2018;17:00;office14;1814;87867.14
20.04.2018;14:00;office11;1815;17465.29
04.05.2018;09:00;office10;1816;57169.12
04.06.2018;21:00;office11;1817;60418.14
12.03.2018;14:00;office3;1818;31560.47
16.12.2018;23:00;office6;1819;15281.38
25.07.2018;06:00;office9;1820;28298.32
01.02.2018;13:00;office11;1821;14835.23
23.11.2018;11:00;office13;1822;72553.35
31.05.2018;05:00;office9;1823;99716.17
24.07.2018;08:00;office16;1824;48763.21
12.01.2018;16:00;office14;1825;48464.3
07.04.2018;06:00;office15;1826;90209.18
17.07.2018;14:00;office4;1827;94209.38
14.08.2018;21:00;office9;1828;82597.49
28.08.2018;18:00;office4;1829;72886.3
17.04.2018;18:00;office2;1830;26901.4
14.07.2018;04:00;office5;1831;81035.16
21.06.2018;05:00;office11;1832;24506.16
29.08.2018;10:00;office15;1833;40108.24
09.06.2018;07:00;office1;1834;81471.42
18.07.2018;22:00;office5;1835;23981.34
15.01.2018;14:00;office12;1836;74175.16
14.02.2018;21:00;office6;1837;40218.18
12.02.2018;16:00;office16;1838;72604.21
05.03.2018;21:00;office6;1839;33564.18
05.06.2018;08:00;office10;1840;11892.48
13.07.2018;12:00;office5;1841;31454.34
27.05.2018;20:00;office5;1842;37853.2
08.06.2018;15:00;office12;1843;52733.12
03.04.2018;10:00;office15;1844;23893.31
20.12.2018;09:00;office8;1845;55137.46
03.03.2018;14:00;office11;1846;15383.25
22.10.2018;08:00;office4;1847;31311.22
15.05.2018;12:00;office15;1848;63096.48
15.02.2018;21:00;office11;1849;50519.24
16.11.2018;21:00;office8;1850;68667.49
21.12.2018;20:00;office14;1851;16488.45
15.12.2018;11:00;office5;1852;43629.19
25.09.2018;21:00;office7;1853;33300.47
24.02.2018;20:00;office6;1854;41309.12
28.03.2018;14:00;office6;1855;12932.34
26.05.2018;00:00;office14;1856;92781.27
20.06.2018;17:00;office15;1857;61586.25
01.04.2018;11:00;office4;1858;62599.19
11.07.2018;04:00;office7;1859;24380.4
10.04.2018;09:00;office6;1860;58864.25
08.12.2018;04:00;office9;1861;99540.29
11.09.2018;12:00;office16;1862;52815.34
25.08.2018;16:00;office13;1863;36280.31
17.09.2018;15:00;office7;1864;71752.38
18.12.2018;23:00;office7;1865;57248.46
27.08.2018;23:00;office15;1866;83800.12
04.06.2018;00:00;office6;1867;22180.37
24.09.2018;06:00;office13;1868;62630.5
16.08.2018;22:00;office5;1869;46199.35
23.03.2018;23:00;office5;1870;85783.3
03.11.2018;23:00;office7;1871;67799.43
13.11.2018;08:00;office11;1872;40378.23
10.08.2018;01:00;office13;1873;95187.5
20.12.2018;03:00;office9;1874;34774.24
23.12.2018;03:00;office13;1875;71492.12
11.01.2018;18:00;office10;1876;56267.46
22.05.2018;12:00;office1;1877;86769.17
22.02.2018;21:00;office10;1878;80146.3
22.05.2018;05:00;office13;1879;60349.4
01.12.2018;21:00;office14;1880;14700.12
29.03.2018;07:00;office8;1881;52932.4
30.07.2018;22:00;office5;1882;51768.47
28.04.2018;04:00;office16;1883;21199.15
27.06.2018;14:00;office5;1884;11608.38
12.10.2018;06:00;office8;1885;92561.39
17.12.2018;08:00;office13;1886;93779.16
08.01.2018;11:00;office8;1887;68384.29
24.03.2018;07:00;office3;1888;56886.5
18.08.2018;02:00;office15;1889;60113.21
19.02.2018;11:00;office6;1890;26267.48
15.11.2018;22:00;office2;1891;79692.4
30.09.2018;04:00;office5;1892;90365.42
01.12.2018;15:00;office10;1893;30878.12
19.01.2018;01:00;office8;1894;43743.23
31.05.2018;16:00;office11;1895;67998.22
25.01.2018;15:00;office5;1896;43920.45
20.07.2018;13:00;office5;1897;90895.22
08.06.2018;02:00;office7;1898;16258.45
13.05.2018;16:00;office13;1899;91793.4
13.09.2018;13:00;office16;1900;74803.21
30.07.2018;07:00;office10;1901;52750.43
09.04.2018;16:00;office16;1902;33451.42
23.05.2018;15:00;office16;1903;73848.25
02.01.2018;14:00;office1;1904;95043.26
09.05.2018;06:00;office15;1905;64731.2
03.09.2018;12:00;office5;1906;58870.17
20.11.2018;12:00;office4;1907;22431.38
03.11.2018;09:00;office13;1908;76646.47
14.10.2018;07:00;office11;1909;11124.41
26.10.2018;15:00;office2;1910;79533.48
21.10.2018;16:00;office11;1911;42709.13
12.04.2018;21:00;office4;1912;25286.34
21.12.2018;09:00;office2;1913;49315.42
07.05.2018;18:00;office11;1914;74737.14
25.07.2018;10:00;office11;1915;79379.27
01.09.2018;17:00;office7;1916;38614.33
16.09.2018;08:00;office3;1917;33027.13
18.04.2018;07:00;office1;1918;29178.47
23.12.2018;20:00;office16;1919;29391.26
17.12.2018;05:00;office8;1920;71732.16
27.02.2018;21:00;office2;1921;83302.47
05.11.2018;22:00;office10;1922;21113.47
21.12.2018;05:00;office15;1923;64653.17
01.12.2018;06:00;office16;1924;92672.36
13.12.2018;19:00;office10;1925;98585.42
22.05.2018;09:00;office7;1926;68032.28
10.06.2018;21:00;office13;1927;91468.44
20.01.2018;23:00;office8;1928;90137.26
24.04.2018;19:00;office2;1929;23663.41
01.04.2018;07:00;office16;1930;81243.13
22.10.2018;04:00;office5;1931;20628.38
07.02.2018;02:00;office3;1932;43746.25
16.06.2018;01:00;office15;1933;12877.21
13.07.2018;21:00;office13;1934;63342.22
09.06.2018;19:00;office5;1935;73982.2
01.08.2018;03:00;office8;1936;42905.35
24.10.2018;13:00;office4;1937;73426.49
27.06.2018;16:00;office2;1938;33469.23
13.02.2018;01:00;office9;1939;50777.32
14.08.2018;14:00;office9;1940;38196.5
11.02.2018;03:00;office3;1941;90227.4
01.06.2018;04:00;office8;1942;59767.29
20.11.2018;23:00;office7;1943;63027.29
06.12.2018;04:00;office1;1944;50016.3
17.10.2018;19:00;office8;1945;27318.36
26.06.2018;17:00;office7;1946;15372.19
02.02.2018;21:00;office14;1947;26931.43
27.06.2018;18:00;office15;1948;89545.42
07.06.2018;10:00;office5;1949;98037.4
